text,labels
"AAP If it breaks the 5 year support line, Apple would have to depend on iTV to take it the 52wk-h  ",-1
"Gap filled, doubt it holds AAP NDX COMPQ SPX #Toaster #Apple  ",-1
 Weekly.Barely hanging onto double support area.Possible break this week after last week's rest  ,-1
"The money will be spread mainly over 2011 and 2012 , the company said .",0
IBT - volume lower than today and red brings this back to 21.50 from 23.06 or higher,-1
GDXJ bounced pretty good so gold stocks may move up some - like VGZ GOD NG and silver PAAS  ,1
"`` In terms of profitability and earnings 2007 was the best year in our history , '' Chief Executive Veli-Matti Mattila said .",1
"Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees .",0
"RT @fboLoud: Invest in 🇺🇸American-Centric Stocks

#Tesla received $4.9 billion in subsidies from taxpayers
How much to China?

Tesla's Tran…",1
Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .,1
ES_F Hedges rotating into Junk stocks like Solars and squeezing them FS SPW - Sign of End of QE Inflation ally?,-1
"RT @ValueInvestorRN: So, let me guess, #StockMarket #Futures will stupidly be gapping up (?) on 1) #riots2020,  2) lack of #SocialDistanaci…",-1
"UnitedHealth Group - $UNH

💰 QUOTE
$UNH was UP ⬆ on Tue Jun 02
Closed at 306.31 USD for a 0.12% gain from previous close
📈 📈 📈

📊 ANALYSIS
UnitedHealth Group should be nationalized
☭ ☭ ☭",1
"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",0
"$cof
$dfs
$axp

$V

impressive",1
Coronavirus has affected global financial markets: RBI Governor Shaktikanta Das on pandemic,-1
Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,0
AAP Sell sell sell,-1
AAP hit resistance yesterday and continues to roll over - holding short currently  ,-1
CYBX keeps consolidating near all-time highs  ,1
Jeff Bezo's the wizard...it's all about Gross Margins and theirs are getting less gross...AMAZON reads Wall Street's minds AMZN,-1
HA from morning follow up - best new mover from watch list today with volume of 145% ave full day   ,1
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,-1
The MET is located in the Central Business District ( CBD ) of Bangkok .,0
AX looks good for higher prices  ,1
JET entry 8.94 stop 8.2  ,1
"Rupee Sheds 1% To Hit Record Low Of 74.99 Versus Dollar Amid Virus Fear: 10 Points
https://t.co/tQu0q8AV1C",-1
"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .",0
Majority of eading Stocks regularly lag NQ_F & ES_F on strong up days.  AMH QCOM KS GS SSYS KBH FT GOOG,-1
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow 

Kp an eye on retracement **possibly** to 2740-ish $SPX…",0
HPQ where do you think that new Mutual Fund money is going???,1
Finnish plastic pipe maker Uponor is selling its Irish and UK infrastructure businesses to private equity company 3i .,0
GDOT OBV is moving upwards which means that big money is moving into the stock slowly. ong  ,1
"Trading Halted For 45 Minutes As Sensex, Nifty Plunge 10% Amid Coronavirus Lockdowns
https://t.co/c3QaOG3Pfk",-1
"The Process Products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South America , and Saudi Arabia .",0
AAP what is the value in 450 share? other than keeping it a plaything of the ultra rich (and those of us who like to play in their pool?),1
FS is in a big rising channel w its top at 39 & bottom at 28.Momentum indicators turning up again  ,1
The dual-fuel engines of the vessel can operate on liquefied natural gas LNG with low emissions .,0
No other ev3 devices were involved in this action .,0
ook for a breakout V MA   ,1
"The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila .",1
RT @invest_steady: @sharif_ny The assets make the company more valuable than its current share price. They’re a perfect take out target for…,1
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",-1
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,1
"Coronavirus Lockdown May Hurt Government's Plan to Sell Record Bonds
https://t.co/9z8pfzuNG9",-1
"agreement with SHB 30 December 2009 - Finnish financial services group Aktia HEL : AKTAV has concluded a market making agreement with Svenska Handelsbanken STO : SHB A , or SHB , the two parties said today .",1
GOOG that's some nice and fast move off the lows.,1
BAC Fed's Bullard: Fed Policy to Stay 'Easy' for 'ong Time'  ,1
"PGX no hype, spot 6.88/.90, b/out 6.91, no resist on daily til 200SMA 7.33ish, 50SMA sliding under  ",1
BAC 11.52 small resistance...,1
"PKG three back to back strong days, good volume too, very nice move  ",1
"user: AAP Price is volume, volume is key  15M+ action I will stand on the other side of your shorts",1
"RT @WilfredFrost: $JPM release on #PaycheckProtectionProgram - 300k applications; $36bn of loans, of which $8bn has been funded.",0
HTZ reasonably tight consolidation so far of last weeks advance  ,1
"ed Weekly Triangle on PBY,....Net Profit  19,140.00 (16.48%)  ",-1
"Can you say no brainier? ong SBAC stock, 60/80 Feb collar for protection...  ",1
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",1
"Selling 1/2 BVSN here  11.34 from 11.17, stop  1/2  11.17 b/e even.",1
In 2005 the bank posted a net profit of Lt 8.2 mn .,0
"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",1
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,0
NG from watch list sneaking over line on volume of 4% ave full day   ,1
At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,1
"The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan .",0
The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,0
"GTXI long 5.16, will take early assuming no gap, SPY green & detect above avg vol  ",1
The company plans to spend the proceeds from the rights offering for strengthening its balance sheet .,0
long a little TP,1
AAP is dead. No 2 ways about it.,-1
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",1
AXTI Starting to look strong again. 3x avg volume. First upside target 3.6  ,1
user: user AAP  GOOG Glass is not a rumor.Gglass is a s/phone/glasses *perv alert* & women hate  ,1
BAC Back run down to 11.75 area to consolidate.. Sell Off &  Profit Take !,-1
For financial year 2019-20 if the independent directors of the company are not able to hold even one meeting then i… https://t.co/nMSyIHN8cn,-1
user - never buy on day 3 of more than 10% move. Good advice for the conservative.  XCO,1
The Group aims to increase its net sales and comparable operating profit in 2006 .,1
"NAN like the daily and intraday setup, will try over 18.80",1
AAP 50EMA continue to work as AAP is making lower highs in the MACO sense   ,-1
"GID taking more off on this pop here, just dont like the volume, leaving last piece for a move to 47ish",1
"INFN continuing to look strong, looking for a move to 7.15",1
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",0
RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…,0
"AAP trading close to point&figure trend line support. Next target is 470, at trend support.  ",-1
GOOG deciding what strike to buy into the close for calls. AAP has been flagging since yesterday.,1
user: Nice B/O for BMY today. Not a lot of volume though. First pullback to confirm.  ,1
"$JNJ, $PG, &amp; now $COST.

Strong companies continuing to increase their dividends during all of this.

Awesome!",1
"GS I think the odds on play is probably for higher prices, in due time.  ",1
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,-1
"The services also give the supplier opportunity to key-in invoices , receive orders electronically , to send order confirmations and to upload and create electronic catalogues .",1
Did $PFE just say they could enroll 30K in the trial in four weeks?,0
"TTM revs, retained earnings, FCF last 5yr. Yoga growin lifestyle trend. Can  stay on top of it?  ",1
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",0
"RT @50F7W4R37R4D3R: ""A wise person should have money in their head, but not in their heart.""- Jonathan Swift #softwareengineer #javascript…",1
"Lifetree was founded in 2000 , and its revenues have risen on an average by 40 % with margins in late 30s .",1
Nice triangle b-out here decent risk reward w/ stop inside apex S AAP #Sprint SPX NDX  VZ T  ,1
"RT @HedgeMind: IBM Retirement Fund, ~$800M, acquired many hot tech names as of 6/30:

Added new positions:
$ZM
$AYX
$TTD
$DDOG
$MDB
$AVLR
.…",1
"RT @TrueBubbleHead: Notable inside weeks:  $AAPL a pause after an epic run up, $BAC upper shadow inside a bearish candle... could be tellin…",1
user ABV INFN CBS - look great for shorts thanks,-1
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",-1
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,1
"Watching Mark Zuckerberg interview Dr. Fauci on Facebook Live $FB #COVID19 
https://t.co/QuOzCOfasb https://t.co/DQEfxFaIIX",0
RT @LiviamCapital: 1/ $FB is still remarkably cheap at these prices with long runway of growth. Recent advertising boycott is immaterial ye…,1
ANF looks ready to break downnnn. Short under 48. short,-1
user not feeling HEOP    Good luck.,-1
"As previously announced , GeoSentric Oyj entered into financing agreements with its lead investor on June 30 , 2010 enabling the Company to receive financing up to the aggregate amount of 6M .",0
Just found the narrative that killed today's rally. Thaaaaanks Callie..... #stocks #lol https://t.co/dh0XXSgTlt,1
AEE who says utilities are boring  ,1
ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .,1
"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",1
It estimates the operating profit to further improve from the third quarter .,1
"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",0
