text,labels
"Sensex ends 2,476 points higher, Nifty reclaims 8,750 as markets bounce back 9% after 2-day fall #Sensex #Nifty #MarketUpdates",1
AMZN trying to break higher  ,1
"The economy has almost certainly entered a recession affecting most of the world, with a severity unmatched by anytâ€¦ https://t.co/57j70HPwXG",-1
Citi reiterates sell on BBY & TP of 6 - Shockingly low support - Fewer than 5% stores sold out - Most T employees not even trained,-1
The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .,1
MSFT nice breakout !!! earnings after close !!   ,1
WPI - whoopie changed its name to Actavis ACT - sounds like a bowel health yogurt or an OWS protester - we are still short,-1
"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .",1
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",1
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",1
SWHC bet PM will be mid to high 9's,1
" also not very healthy, fell back below DT line after breaking it, SI weak, MACD turning down  ",-1
RT @StocksNJocks: We welcome Fari Hamzei of @HamzeiAnalytics back to the show next. Stream us LIVE on https://t.co/6IvBdicpPw. #stocks #mar…,0
"ANTH +13% in PreM. HODING ONG. Average TP 2,6. Huge institutional and insiders bought in previuos week.",1
The Oulu plant employs approximately 120 people .,0
AF no complaints as it confirms M b/o. ,1
TeliaSonera is the leading telecommunications company in the Nordic and Baltic regions .,1
"With the coronavirus pandemic bringing shelter-in-place orders, the real-estate industry has been compelled to findâ€¦ https://t.co/80sxYZhiQL",-1
GDOT making a new higher high. MACD bullish cross + OBV trending upwards.Time to fill this gap.   ,1
OWE STOP IN APO to 18.75.,-1
"AAP, anybody remember, how i said they've reached saturation point now? Where's all of the guys who laughed?",-1
AAP break of 453.63 should see retest of 435 lows and lower fairly soon thereafter.,-1
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla - s shares and voting rights .",0
WH nice rounded reversal pattern intraday since the gap fill,1
"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",0
Jeff eeves and Charles Sizemore Discuss inkedIn Earnings on The Slant   NKD FB AMZN MWW,-1
Market Wrap Video + Additions to Watch ist  including: AAP BSFT END FS JCI PQ TTWO WGO,1
"ES_F Interesting parallel between apple AAP bubble,and the fed has your back bubble: AAP peaked with 4th phone.Fed peaked with 4th QE",-1
The value of the deal was not disclosed .,0
"Green Weekly & Monthly Triangle on ESSX,.....Net Profit  18,664.75 (6.81%)  ",1
"Sensex rebounds 2,050 points from day’s low to touch 31,400, Nifty back above 9,000 as markets resume trading #Sensex #Nifty #MarketUpdates",1
Global markets extended gains amid early signs that lockdowns could be helping stem the coronavirus pandemic https://t.co/c7hNLeLevn,1
"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",1
Schwing! bingo NKD can I please sell my Feb 8 115 Call that I bot earlier for 10.50 NOW!!! #GamblingAddict,1
CEE short entry here 44.36,-1
Bought some ZNGA  3.47. iking that it broke the 200 SMA yesterday & online gambling legalization  ,1
Short Interest in AzurRx BioPharma Inc $AZRX Grows By 95.6% https://t.co/nL0Hpszupo #stocks,1
RT @minzengwsj: WSJ: Boeing is expected to begin offering early retirement and buyout packages to its workforce as the plane maker comes toâ€¦,1
JACK GB BK Burger stocks are on fire WEN needs to catch up.Declining employment means rising burger index.,1
Watching AD for more upside. Breakout at 1.76.   ,1
$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha,-1
The companies aim to close the deal before the end of the year .,0
There have not been previous share subscriptions with 2004 stock options .,0
"Following its strategy , Tikkurila has established a fully-owned sales company TOO Tikkurila in Almaty , Kazakhstan , for marketing decorative paints under the Finnish Tikkurila brand and the Russian Teks brand .",0
"Furthermore , the company will sell the warehouse and office buildings in Loudeac and Saint Marcel and lease new joint premises for these operations in Morvillars .",0
"user scheplick It's easy to short AMZN - buy an iPad Mini, a tax prep book at Borders and some ackspace time.;-)",-1
AAP no buyers and no sellers less than 1M shares in the last  2 hours,1
No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .,0
Market Wrap Video + Additions to Watch ist  including: CYH DGIT EWBC  NGS PKG,1
RT @TimmerFidelity: (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,-1
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",1
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,0
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,0
keep an eye on SBX for possible intraday bottom at support on the daily. ike stock if it can hold  ,1
An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,0
"What I'm following this week mostly in order:
$SPY
$BA
$NVS / $INCY
$SPCE
$PENN
$GILD
$MRNA
$WYNN
$LMT
$ZM
$AMZN
$TSLA",0
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,1
"IMF Encouraged By Recovery In China, But Pandemic Could Resurge
https://t.co/oC6fEINoG1",1
Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages https://t.co/WX2DvSo9O6 #stocks,0
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",1
VS breaking out today:  ,1
AAP p Nasdaq Down.. Nice change,1
S have anyone noticed the HGE volume today? If this thing pushes through 6 today we might have a runner for next week.,1
WFM - not getting much lift from the rally - looking like a possible bear flag - adding to short,-1
"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system .",0
eading Stocks lagging ES_F much worse then usual for this rally. DDD SSYS SODA QIH Y PX KOS FT INVN  ,-1
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,0
"ANIK long 14.59 / .61, nice consolidation period, waiting for its day, past resist 15.27, 15.52  ",1
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",1
"The permanent magnet generators and power converters are today the preferred solution in new wind turbine designs , the company said .",0
CF 30 min O triggered earlier.   ,1
"In addition , MIDs are always online and enable full Internet browsing .",0
"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .",0
"ICICI Bank To Deploy Mobile ATM Vans In Noida, Other Districts In UP
https://t.co/BlDgnfeL6Y",1
Surprise! GOOG chairman Eric Schmidt uses.. a BBY  ,1
AAP still holding puts. Will test 420 again.,-1
"US Jobless Claims Top 6 Million For Second Straight Week Amid Coronavirus
https://t.co/ezbj324eet",-1
NSPH trying to move into the gap,1
NVDA nice accumulation taking place here... ong and strong !  ,1
#ed obin GB boing!  ,1
"ed Weekly Triangle on HEK,....Scaling p  ",1
VNG I swear never seen such terrible reporting on one stock ever in my life > The Cuban news is not negative lol,1
Yes I saw a great opportunity when it dropped to 17 as you can tell from my twits user: user are you still long CHK ?,1
"Green Weekly Triangle on SONC,....Sell Short at 10.96  ",-1
a 4-6 point pullback would be reasonable after a move like that. nflx,1
notable 52wk highs [20 > /sh < 50] AFCE AK ACO AG AMSF APOG CBS ENB FGI HOMB OMAB SAIA WMB  ,1
"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",1
The passenger tunnel is expected to be put into operation in 2009 .,0
"Government Raises Insolvency Threshold To Rs 1 Crore To Help Small Firms
https://t.co/RE4sTuCoWt",1
MHP MCO SPX SPY #CNBC  reports that Justice is seeking 5B+ from S&P for mortgage ratings in civil case/no criminal charges to date.,-1
WNC The bull roars in WNC   ,1
The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,0
7 Investing Principals #Investing #StockMarket #Retirement #Stocks #Bonds Download our free guide https://t.co/yWXwHQvLLK https://t.co/NHLyu8NgBr,0
"Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net .",0
ANF on the radar for a move above 48.70-49,1
Nordea sees a return to positive growth for the Baltic countries in 2011 .,1
How deep would $SPX have to dump before America begged for #NIRP? https://t.co/A4duhI6hjd,-1
"As a result of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",0
"`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar .",0
"Sensex ends 1,628 points higher at 29,916, Nifty reclaims 8,700 as markets gain nearly 6% after four-day selloff… https://t.co/6d9nbjZo5N",1
 MT BEAV --- all setting up for possible higher prices,1
"user:  Are they morons? They wait until it goes higher? Same reason ppl not buy AAP  these prices, co strong lots of profit?",1
Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,0
"Nokia controls more than 50 percent of phone sales in India and Africa , and has a strong prosition on most other emerging markets .",1
"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",-1
RBI has infused 2.7 lakh crore into the system since last February policy: RBI chief Shaktikanta Das,1
$IZEA. News!! $work $fb #instagram,0
"RT @eWhispers: #earnings before the open tomorrow 

https://t.co/lObOE0dgsr 

$BA $GE $MA $SPOT $HAS $ANTM $APRN $YUM $HUM $AMT $GD $NOC $V…",0
nwinding of the Worlds Most Widely Held Position is never pretty. STDY this AAP move and identify the next Hedge Fund Hotel.,-1
